instance_idx,param_key,plan_idx,latency_ms,is_default,error,param0,param1
22,sitecore####cosmos-db,10478,12323.391,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,9784,6347.675,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,350,11031.85,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,829,12498.409,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,5465,25.413,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,3991,78.005,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,2064,61.16,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,9251,1425.024,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,3363,5289.732,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,1125,12.386,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,9081,5052.903,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,3395,19682.077,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,9608,6722.55,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,3539,1919.498,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,3818,7672.671,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,5384,7375.669,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,2418,4620.25,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,9765,8011.875,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,47,2225.184,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,4543,13.42,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,2371,6894.439,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,2130,20520.353,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,8851,21916.081,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,4107,1889.013,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,2859,47.046,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,1802,7644.048,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,10831,8262.549,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,423,10415.654,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,2160,1386.255,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,244,38.718,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,5870,4421.617,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,3899,12640.598,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,9648,2964.056,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,5305,7864.075,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,259,788.607,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,2855,7476.648,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,4348,11988.012,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,859,9322.408,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,2077,8715.87,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,12153,5351.575,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,6898,4168.212,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,8620,3660.577,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,1863,32.593,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,12217,17956.159,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,1042,1573.944,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,7803,1285.442,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,7345,4547.737,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,5932,11881.018,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,8409,1195.77,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,9727,2807.335,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,1787,111.653,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,7406,4843.324,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,8255,6903.983,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,3630,16783.019,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,10078,7853.076,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,711,3804.316,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,11916,11398.098,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,10796,7.965,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,8544,2345.074,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,4942,15882.221,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,7505,14927.889,0,,sitecore,cosmos-db
22,sitecore####cosmos-db,10541,1451.393,0,,sitecore,cosmos-db
23,genealogy####rhineland-palatinate,0,1.837,1,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,511,3659.167,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,997,12544.065,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,7848,160.857,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,6581,4006.997,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,6985,38563.027,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,11242,729.884,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1769,43.127,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,8033,7.047,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,11672,4796.91,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,7268,11420.052,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1205,6230.686,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1324,8838.085,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,5278,6.264,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,9967,86.067,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,2431,2118.512,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1077,206.906,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,2068,9825.423,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,4506,6.596,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,10229,21688.703,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,10373,594.901,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,9591,4924.57,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,8985,10376.918,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,11668,7837.734,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,5328,97.21,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,6241,3627.318,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,9788,13082.345,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,8693,6451.782,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,4832,4134.132,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,7434,6769.185,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,8283,285.684,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,9920,560.694,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,7049,10174.347,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1625,86.657,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,11498,1954.16,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1875,1208.371,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,10727,10296.369,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,10665,18046.88,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,9034,7552.38,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,11811,980.062,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,3523,5587.317,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,7047,4670.915,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,7399,4073.829,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,3744,143.274,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,6780,8795.535,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,5554,31896.88,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,7431,21862.755,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,6533,3083.697,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,6816,8177.505,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,11954,12773.997,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1558,13869.263,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,5121,1894.348,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,6993,106.659,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,10898,509.546,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,4177,1194.089,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,6133,9679.531,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,2501,1099.705,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,11253,20495.164,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,7771,253.576,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1100,12042.984,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1495,8803.797,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1399,14809.879,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1528,163.801,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,7076,4014.965,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,1583,26905.478,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,12200,6614.421,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,12105,30026.632,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,6106,10.348,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,2132,5918.104,0,,genealogy,rhineland-palatinate
23,genealogy####rhineland-palatinate,9116,7.522,0,,genealogy,rhineland-palatinate
24,scifi####evolution-2001,0,2.921,1,,scifi,evolution-2001
24,scifi####evolution-2001,983,3823.944,0,,scifi,evolution-2001
24,scifi####evolution-2001,9609,6935.748,0,,scifi,evolution-2001
24,scifi####evolution-2001,9202,3520.039,0,,scifi,evolution-2001
24,scifi####evolution-2001,9203,30030.472,0,,scifi,evolution-2001
24,scifi####evolution-2001,5401,6871.669,0,,scifi,evolution-2001
24,scifi####evolution-2001,10978,11052.081,0,,scifi,evolution-2001
24,scifi####evolution-2001,2003,7862.235,0,,scifi,evolution-2001
24,scifi####evolution-2001,6731,8220.523,0,,scifi,evolution-2001
24,scifi####evolution-2001,5794,142.192,0,,scifi,evolution-2001
24,scifi####evolution-2001,10901,21264.674,0,,scifi,evolution-2001
24,scifi####evolution-2001,12293,18864.945,0,,scifi,evolution-2001
24,scifi####evolution-2001,6930,113.972,0,,scifi,evolution-2001
24,scifi####evolution-2001,11814,107.088,0,,scifi,evolution-2001
24,scifi####evolution-2001,843,13478.612,0,,scifi,evolution-2001
24,scifi####evolution-2001,4713,169.735,0,,scifi,evolution-2001
24,scifi####evolution-2001,9838,13033.536,0,,scifi,evolution-2001
24,scifi####evolution-2001,5120,5276.019,0,,scifi,evolution-2001
24,scifi####evolution-2001,5762,3661.2,0,,scifi,evolution-2001
24,scifi####evolution-2001,1698,748.673,0,,scifi,evolution-2001
24,scifi####evolution-2001,9469,7808.923,0,,scifi,evolution-2001
24,scifi####evolution-2001,8314,743.512,0,,scifi,evolution-2001
24,scifi####evolution-2001,3486,19869.931,0,,scifi,evolution-2001
24,scifi####evolution-2001,2536,649.623,0,,scifi,evolution-2001
24,scifi####evolution-2001,10760,29135.337,0,,scifi,evolution-2001
24,scifi####evolution-2001,7901,5245.463,0,,scifi,evolution-2001
24,scifi####evolution-2001,3675,5798.874,0,,scifi,evolution-2001
24,scifi####evolution-2001,1774,6131.338,0,,scifi,evolution-2001
24,scifi####evolution-2001,5737,26615.733,0,,scifi,evolution-2001
24,scifi####evolution-2001,9114,278.044,0,,scifi,evolution-2001
24,scifi####evolution-2001,6023,13136.813,0,,scifi,evolution-2001
24,scifi####evolution-2001,1883,5881.731,0,,scifi,evolution-2001
24,scifi####evolution-2001,4565,2918.869,0,,scifi,evolution-2001
24,scifi####evolution-2001,9407,721.694,0,,scifi,evolution-2001
24,scifi####evolution-2001,3706,193.701,0,,scifi,evolution-2001
24,scifi####evolution-2001,9191,5294.779,0,,scifi,evolution-2001
24,scifi####evolution-2001,10187,7692.522,0,,scifi,evolution-2001
24,scifi####evolution-2001,10053,997.292,0,,scifi,evolution-2001
24,scifi####evolution-2001,11059,1023.205,0,,scifi,evolution-2001
24,scifi####evolution-2001,10530,14472.153,0,,scifi,evolution-2001
24,scifi####evolution-2001,9122,7.252,0,,scifi,evolution-2001
24,scifi####evolution-2001,431,23835.581,0,,scifi,evolution-2001
24,scifi####evolution-2001,9978,20057.706,0,,scifi,evolution-2001
24,scifi####evolution-2001,10778,914.155,0,,scifi,evolution-2001
24,scifi####evolution-2001,11362,15418.617,0,,scifi,evolution-2001
24,scifi####evolution-2001,4382,7325.214,0,,scifi,evolution-2001
24,scifi####evolution-2001,475,33212.366,0,,scifi,evolution-2001
24,scifi####evolution-2001,2956,11149.841,0,,scifi,evolution-2001
24,scifi####evolution-2001,4478,12791.262,0,,scifi,evolution-2001
24,scifi####evolution-2001,11514,119.065,0,,scifi,evolution-2001
24,scifi####evolution-2001,5063,12433.845,0,,scifi,evolution-2001
24,scifi####evolution-2001,5568,17.684,0,,scifi,evolution-2001
24,scifi####evolution-2001,5752,23229.921,0,,scifi,evolution-2001
24,scifi####evolution-2001,101,12082.494,0,,scifi,evolution-2001
24,scifi####evolution-2001,2973,1350.946,0,,scifi,evolution-2001
24,scifi####evolution-2001,2348,38.818,0,,scifi,evolution-2001
24,scifi####evolution-2001,9279,894.835,0,,scifi,evolution-2001
24,scifi####evolution-2001,10770,14282.444,0,,scifi,evolution-2001
24,scifi####evolution-2001,6567,1928.649,0,,scifi,evolution-2001
24,scifi####evolution-2001,1141,6327.529,0,,scifi,evolution-2001
24,scifi####evolution-2001,2325,660.866,0,,scifi,evolution-2001
24,scifi####evolution-2001,12141,13266.695,0,,scifi,evolution-2001
24,scifi####evolution-2001,10374,19008.637,0,,scifi,evolution-2001
24,scifi####evolution-2001,503,3903.634,0,,scifi,evolution-2001
24,scifi####evolution-2001,1504,3733.469,0,,scifi,evolution-2001
24,scifi####evolution-2001,12225,5317.426,0,,scifi,evolution-2001
24,scifi####evolution-2001,8692,18834.52,0,,scifi,evolution-2001
24,scifi####evolution-2001,3525,1670.215,0,,scifi,evolution-2001
24,scifi####evolution-2001,6164,2307.671,0,,scifi,evolution-2001
25,stackoverflow####debugbreak,0,2.622,1,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,6879,29694.514,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,5586,11.806,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,2579,13192.466,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,6063,39280.014,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,11823,10539.943,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,5315,5227.581,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,9300,8971.007,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,9769,6180.434,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,1392,18598.014,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,862,1660.094,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,2550,965.291,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,12361,14963.967,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,10123,22142.358,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,816,18355.121,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,11043,2729.647,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,4459,22478.826,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,7260,34173.494,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,10846,3582.649,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,7958,10382.074,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,9947,19968.091,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,7243,1169.168,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,6786,36054.73,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,4476,830.004,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,12369,20079.782,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,8395,6947.017,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,1865,35579.089,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,1817,9241.461,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,11112,41005.054,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,9718,12567.605,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,7973,11192.894,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,8634,596.523,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,10931,5399.523,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,745,14941.119,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,3613,14588.419,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,898,23124.103,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,3350,11869.104,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,4939,29633.973,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,3461,27616.47,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,2249,38298.153,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,4187,1152.551,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,4743,15547.739,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,5376,10003.046,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,127,16692.967,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,8150,17819.19,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,7056,1231.867,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,2879,26286.527,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,2117,10462.491,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,6230,6291.158,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,3771,12348.387,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,8197,39575.106,0,,stackoverflow,debugbreak
25,stackoverflow####debugbreak,9155,6905.456,0,,stackoverflow,debugbreak
26,android####yubikey,0,0.893,1,,android,yubikey
26,android####yubikey,10946,25626.404,0,,android,yubikey
26,android####yubikey,5803,327.445,0,,android,yubikey
26,android####yubikey,1181,6115.821,0,,android,yubikey
26,android####yubikey,6506,4139.013,0,,android,yubikey
26,android####yubikey,12158,5603.005,0,,android,yubikey
26,android####yubikey,694,11038.862,0,,android,yubikey
26,android####yubikey,7148,2823.993,0,,android,yubikey
26,android####yubikey,308,4971.498,0,,android,yubikey
26,android####yubikey,7533,1817.27,0,,android,yubikey
26,android####yubikey,1276,6095.577,0,,android,yubikey
26,android####yubikey,5130,278.763,0,,android,yubikey
26,android####yubikey,9434,8235.169,0,,android,yubikey
26,android####yubikey,7034,2247.314,0,,android,yubikey
26,android####yubikey,9395,18932.398,0,,android,yubikey
26,android####yubikey,6627,10570.874,0,,android,yubikey
26,android####yubikey,11625,1529.791,0,,android,yubikey
26,android####yubikey,10489,504.471,0,,android,yubikey
26,android####yubikey,6844,1181.147,0,,android,yubikey
26,android####yubikey,4744,306.843,0,,android,yubikey
26,android####yubikey,1888,7603.198,0,,android,yubikey
26,android####yubikey,6637,25356.541,0,,android,yubikey
26,android####yubikey,342,51.404,0,,android,yubikey
26,android####yubikey,5322,16095.934,0,,android,yubikey
26,android####yubikey,2816,16468.422,0,,android,yubikey
26,android####yubikey,10128,18472.188,0,,android,yubikey
26,android####yubikey,7539,4.68,0,,android,yubikey
26,android####yubikey,11299,11555.844,0,,android,yubikey
26,android####yubikey,5929,1297.583,0,,android,yubikey
26,android####yubikey,1444,475.221,0,,android,yubikey
26,android####yubikey,7156,6085.867,0,,android,yubikey
26,android####yubikey,1735,4747.741,0,,android,yubikey
26,android####yubikey,3987,9314.865,0,,android,yubikey
26,android####yubikey,7139,3102.051,0,,android,yubikey
26,android####yubikey,9649,26048.633,0,,android,yubikey
26,android####yubikey,6561,12277.78,0,,android,yubikey
26,android####yubikey,8585,133.774,0,,android,yubikey
26,android####yubikey,1289,9718.104,0,,android,yubikey
26,android####yubikey,6485,8781.072,0,,android,yubikey
26,android####yubikey,5084,25.603,0,,android,yubikey
26,android####yubikey,12220,1185.659,0,,android,yubikey
26,android####yubikey,5563,14806.608,0,,android,yubikey
26,android####yubikey,3631,476.832,0,,android,yubikey
26,android####yubikey,5457,18421.678,0,,android,yubikey
26,android####yubikey,2755,1048.809,0,,android,yubikey
26,android####yubikey,1252,15747.56,0,,android,yubikey
26,android####yubikey,8364,16.93,0,,android,yubikey
26,android####yubikey,10375,8642.491,0,,android,yubikey
26,android####yubikey,1869,6150.644,0,,android,yubikey
26,android####yubikey,8694,2940.439,0,,android,yubikey
26,android####yubikey,8356,11785.811,0,,android,yubikey
26,android####yubikey,3177,798.015,0,,android,yubikey
26,android####yubikey,5725,7417.967,0,,android,yubikey
26,android####yubikey,5753,4924.019,0,,android,yubikey
26,android####yubikey,11918,16348.529,0,,android,yubikey
26,android####yubikey,10575,5036.865,0,,android,yubikey
26,android####yubikey,2420,8286.145,0,,android,yubikey
26,android####yubikey,3872,857.326,0,,android,yubikey
26,android####yubikey,1685,10429.923,0,,android,yubikey
26,android####yubikey,2400,8133.639,0,,android,yubikey
26,android####yubikey,4194,4778.595,0,,android,yubikey
26,android####yubikey,3233,3227.845,0,,android,yubikey
26,android####yubikey,2843,28736.577,0,,android,yubikey
26,android####yubikey,9870,10272.259,0,,android,yubikey
26,android####yubikey,2505,5660.203,0,,android,yubikey
26,android####yubikey,10740,4939.14,0,,android,yubikey
26,android####yubikey,1235,1476.236,0,,android,yubikey
26,android####yubikey,2903,152.023,0,,android,yubikey
26,android####yubikey,10289,16230.107,0,,android,yubikey
26,android####yubikey,8096,92.341,0,,android,yubikey
27,writers####technique,0,64.396,1,,writers,technique
27,writers####technique,7602,8357.535,0,,writers,technique
27,writers####technique,12361,8513.695,0,,writers,technique
27,writers####technique,9237,5971.156,0,,writers,technique
27,writers####technique,9495,594.388,0,,writers,technique
27,writers####technique,7355,252.148,0,,writers,technique
27,writers####technique,11160,4506.426,0,,writers,technique
27,writers####technique,9249,8590.073,0,,writers,technique
27,writers####technique,10535,3331.418,0,,writers,technique
27,writers####technique,10409,6427.045,0,,writers,technique
27,writers####technique,10233,23495.771,0,,writers,technique
27,writers####technique,5296,201.518,0,,writers,technique
27,writers####technique,10277,10324.986,0,,writers,technique
27,writers####technique,5180,4870.043,0,,writers,technique
27,writers####technique,2474,72.672,0,,writers,technique
27,writers####technique,7206,10648.051,0,,writers,technique
27,writers####technique,7683,4158.495,0,,writers,technique
27,writers####technique,7246,2346.291,0,,writers,technique
27,writers####technique,10345,17551.812,0,,writers,technique
27,writers####technique,4962,183.581,0,,writers,technique
27,writers####technique,4501,41.233,0,,writers,technique
27,writers####technique,9690,189.067,0,,writers,technique
27,writers####technique,921,11411.32,0,,writers,technique
27,writers####technique,5767,717.08,0,,writers,technique
27,writers####technique,8313,26.111,0,,writers,technique
27,writers####technique,1216,1906.826,0,,writers,technique
27,writers####technique,5086,3160.713,0,,writers,technique
27,writers####technique,7566,8209.714,0,,writers,technique
27,writers####technique,7405,15690.501,0,,writers,technique
27,writers####technique,617,3681.331,0,,writers,technique
27,writers####technique,933,1802.37,0,,writers,technique
27,writers####technique,6042,21.169,0,,writers,technique
27,writers####technique,4704,19.992,0,,writers,technique
27,writers####technique,1258,5.651,0,,writers,technique
27,writers####technique,10563,181.913,0,,writers,technique
27,writers####technique,1480,1026.262,0,,writers,technique
27,writers####technique,10077,2061.791,0,,writers,technique
27,writers####technique,9734,1862.08,0,,writers,technique
27,writers####technique,8308,11423.631,0,,writers,technique
27,writers####technique,6300,19.932,0,,writers,technique
27,writers####technique,7582,4171.25,0,,writers,technique
27,writers####technique,9509,1017.02,0,,writers,technique
27,writers####technique,9082,1060.998,0,,writers,technique
27,writers####technique,12107,35215.12,0,,writers,technique
27,writers####technique,673,40.474,0,,writers,technique
27,writers####technique,7369,4988.496,0,,writers,technique
27,writers####technique,9367,4849.574,0,,writers,technique
27,writers####technique,3085,4620.346,0,,writers,technique
27,writers####technique,5268,22720.193,0,,writers,technique
27,writers####technique,9913,50.778,0,,writers,technique
27,writers####technique,7793,1276.261,0,,writers,technique
27,writers####technique,8215,31.747,0,,writers,technique
27,writers####technique,2472,35236.089,0,,writers,technique
27,writers####technique,1014,4509.745,0,,writers,technique
27,writers####technique,7382,205.55,0,,writers,technique
27,writers####technique,1696,2358.437,0,,writers,technique
27,writers####technique,5627,36432.127,0,,writers,technique
27,writers####technique,11704,15269.767,0,,writers,technique
27,writers####technique,1382,8283.992,0,,writers,technique
27,writers####technique,8267,15329.118,0,,writers,technique
27,writers####technique,2828,21852.809,0,,writers,technique
27,writers####technique,642,417.637,0,,writers,technique
27,writers####technique,4060,13619.522,0,,writers,technique
27,writers####technique,11594,15589.054,0,,writers,technique
27,writers####technique,7173,28762.16,0,,writers,technique
27,writers####technique,7200,16960.546,0,,writers,technique
27,writers####technique,8587,19603.872,0,,writers,technique
28,stackoverflow####transcoding,0,44.547,1,,stackoverflow,transcoding
28,stackoverflow####transcoding,9992,16004.694,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,6109,30543.969,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,6698,794.681,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,5544,6453.479,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,11124,63.797,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,858,6432.753,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,10337,1745.145,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,10606,21526.356,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,1080,1123.791,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,5402,13105.411,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,1549,19388.161,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,9142,6456.285,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,11115,344.9,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,4656,34576.483,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,11858,30666.578,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,10758,42866.532,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,2464,18447.176,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,5462,61.313,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,1336,11.589,0,,stackoverflow,transcoding
28,stackoverflow####transcoding,9548,20406.546,0,,stackoverflow,transcoding
